id_documento,id_siniestro,tipo_documento,url_archivo,fecha_carga,fecha_emision,entregado,es_legible,posible_adulteracion,inconsistencia_detectada,observacion
doc-83da4af8,sin-90a2a8f0,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-83da4af8.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-444f93d8,sin-90a2a8f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-444f93d8.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-d38533c8,sin-d05d2369,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d38533c8.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-8fb7388e,sin-d05d2369,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8fb7388e.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-a7802e6c,sin-d05d2369,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a7802e6c.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-cc9cdd37,sin-dc1575d1,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-cc9cdd37.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-239337c8,sin-0db96e73,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-239337c8.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-0d6c4dd3,sin-0db96e73,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0d6c4dd3.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-cf97cb46,sin-8ee4cb3c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-cf97cb46.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-18c896f6,sin-8ee4cb3c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-18c896f6.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-6015e9f7,sin-8ee4cb3c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6015e9f7.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-365de706,sin-eb9664e4,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-365de706.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-296c5729,sin-eb9664e4,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-296c5729.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-7bb20873,sin-eb9664e4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7bb20873.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-c688d045,sin-053d7378,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c688d045.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-b944d58e,sin-55210a20,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b944d58e.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-e6ec4acb,sin-5d0a8263,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e6ec4acb.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-8b220f58,sin-120487aa,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8b220f58.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-392c639f,sin-764e179f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-392c639f.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-b475cb51,sin-764e179f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b475cb51.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-d830cfef,sin-764e179f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d830cfef.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-44982fd5,sin-6cd9191b,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-44982fd5.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-18ea97e2,sin-6cd9191b,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-18ea97e2.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-84074536,sin-f0335184,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-84074536.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-4efd63bd,sin-f0335184,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4efd63bd.pdf,2026-05-28T09:47:53.625887+00:00,,True,False,True,False,
doc-844d2d60,sin-f0335184,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-844d2d60.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-615509aa,sin-866b08d0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-615509aa.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-83fa3136,sin-ce9a704c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-83fa3136.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-81ea9b5e,sin-ce9a704c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-81ea9b5e.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-9821e986,sin-ce9a704c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9821e986.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-926c54e0,sin-adef90a3,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-926c54e0.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-7059a716,sin-adef90a3,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7059a716.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-8f32ecb6,sin-adef90a3,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8f32ecb6.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-69465e1f,sin-cb638b6f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-69465e1f.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-fd9cd425,sin-cb638b6f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fd9cd425.pdf,2026-05-28T09:47:53.625887+00:00,,True,False,True,False,
doc-332611fd,sin-cb638b6f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-332611fd.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-9ca2859b,sin-59fe34f4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9ca2859b.pdf,2026-05-28T09:47:53.625887+00:00,,True,False,True,False,
doc-c0d12767,sin-59fe34f4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c0d12767.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-7693bcd7,sin-b11ccb50,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7693bcd7.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-30b21093,sin-b11ccb50,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-30b21093.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-7b04d5cf,sin-b11ccb50,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7b04d5cf.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-11d2673f,sin-88232b8d,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-11d2673f.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-66bc9fa5,sin-88232b8d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-66bc9fa5.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-4b388731,sin-88232b8d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4b388731.pdf,2026-05-28T09:47:53.625887+00:00,,True,False,True,False,
doc-abe68eec,sin-e1d45d06,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-abe68eec.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-42a856b7,sin-96a5b13e,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-42a856b7.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-feb1fc2f,sin-96a5b13e,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-feb1fc2f.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-adc999c1,sin-96a5b13e,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-adc999c1.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-7cbf28d6,sin-1dceda34,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7cbf28d6.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-148817d2,sin-1dceda34,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-148817d2.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-6f3cccb6,sin-4a9e8762,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6f3cccb6.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-c5572f9f,sin-4a9e8762,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c5572f9f.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-80e2c53c,sin-d7e502e4,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-80e2c53c.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-249c425a,sin-d7e502e4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-249c425a.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-33ef6d11,sin-ce1f73dd,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-33ef6d11.pdf,2026-05-28T09:47:53.625887+00:00,,True,True,False,False,
doc-926cff72,sin-ce1f73dd,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-926cff72.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-b641b7e4,sin-513e9950,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b641b7e4.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-8bd92884,sin-513e9950,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8bd92884.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-933adb64,sin-513e9950,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-933adb64.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-0312390e,sin-e8ed29f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0312390e.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-607efc63,sin-e8ed29f0,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-607efc63.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-c2b117fd,sin-e8ed29f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c2b117fd.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-0bfbb31d,sin-acc207d4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0bfbb31d.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-af6a9424,sin-0bb40961,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-af6a9424.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-0db075e0,sin-0bb40961,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0db075e0.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-a780a1df,sin-2d737f58,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a780a1df.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-c5bde854,sin-2d737f58,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c5bde854.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-7350bb10,sin-2d737f58,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7350bb10.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-6aac546c,sin-21c00ff0,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6aac546c.pdf,2026-05-28T09:47:53.626887+00:00,,True,False,True,False,
doc-40f51905,sin-410bc697,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-40f51905.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-87c10174,sin-fd75f5e4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-87c10174.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-999b6117,sin-fd75f5e4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-999b6117.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-ca49ee77,sin-3df255c1,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ca49ee77.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-40752e85,sin-3df255c1,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-40752e85.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-225bdd48,sin-03d108f7,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-225bdd48.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-2a473511,sin-f636c6a4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2a473511.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-75e42977,sin-f636c6a4,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-75e42977.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-433d7028,sin-f636c6a4,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-433d7028.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-0b74deb4,sin-9a4ed789,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0b74deb4.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-c539f29f,sin-9a4ed789,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c539f29f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-5ea8f0b7,sin-9a4ed789,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5ea8f0b7.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-89c2bbfe,sin-e17e8e5d,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-89c2bbfe.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-53a28c3f,sin-e17e8e5d,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-53a28c3f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-2c759dab,sin-abd98934,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2c759dab.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-9dae2b34,sin-438fc3f4,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9dae2b34.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-70f24321,sin-d3908c2a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-70f24321.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-2f00736f,sin-90582098,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2f00736f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-3ac67e93,sin-90582098,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3ac67e93.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-ecaf413f,sin-90582098,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ecaf413f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-6aa0f88d,sin-f7995dc1,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6aa0f88d.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-3099d0d1,sin-f7995dc1,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3099d0d1.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-d60becca,sin-81697065,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d60becca.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-04a93a67,sin-fb469a44,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-04a93a67.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-1c807f6f,sin-794a5b95,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1c807f6f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-dfdd8f98,sin-794a5b95,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-dfdd8f98.pdf,2026-05-28T09:47:53.626887+00:00,,True,False,True,False,
doc-6eceb815,sin-794a5b95,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6eceb815.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-b5f4e716,sin-9e29ec57,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b5f4e716.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-66086915,sin-9e29ec57,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-66086915.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-41c86d1f,sin-9e29ec57,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-41c86d1f.pdf,2026-05-28T09:47:53.626887+00:00,,True,False,True,False,
doc-5c8e34d9,sin-3d2b0734,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5c8e34d9.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-34b56f1e,sin-6a29608b,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-34b56f1e.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-adb9d17f,sin-6a29608b,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-adb9d17f.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-e05db5f4,sin-6a29608b,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e05db5f4.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-df5a873c,sin-6921327d,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-df5a873c.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-b0226757,sin-6921327d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b0226757.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-21a7316d,sin-4ad00a2d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-21a7316d.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-992fada4,sin-4ad00a2d,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-992fada4.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-d388b3dc,sin-f2f83dd4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d388b3dc.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-c1f35585,sin-f2f83dd4,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c1f35585.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-07081424,sin-25afe2da,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-07081424.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-e7ef403a,sin-25afe2da,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e7ef403a.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-59053ab2,sin-25afe2da,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-59053ab2.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-f96bd5d4,sin-d24e512a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f96bd5d4.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-3d2edfc9,sin-d24e512a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3d2edfc9.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-d2e1ed9d,sin-d24e512a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d2e1ed9d.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-6efb2bfa,sin-4a400fd3,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6efb2bfa.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-7a8f72d2,sin-4a400fd3,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7a8f72d2.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-24071fa3,sin-4054564a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-24071fa3.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-e84d842d,sin-4054564a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e84d842d.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-46ff5ad2,sin-4054564a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-46ff5ad2.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-ef38d9d9,sin-ab57b7f2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ef38d9d9.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-9d4c3049,sin-ab57b7f2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9d4c3049.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-376d2291,sin-e80b9ab6,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-376d2291.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-93c8e81c,sin-e80b9ab6,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-93c8e81c.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-fc6a9a51,sin-0c0c2e66,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fc6a9a51.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-f84a8246,sin-f09c5e7e,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f84a8246.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-48b99df9,sin-f09c5e7e,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-48b99df9.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-c066dfb7,sin-1686840a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c066dfb7.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-9d4d848e,sin-1686840a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9d4d848e.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-5bc379c3,sin-1686840a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5bc379c3.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-53506df5,sin-fb740f75,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-53506df5.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-d8da08b3,sin-f20ad4c0,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d8da08b3.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
doc-3d80a14b,sin-f20ad4c0,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3d80a14b.pdf,2026-05-28T09:47:53.626887+00:00,,True,True,False,False,
